Time [s],Bend Die Lateral Max Torque [%],Bend Die Rotating Max Torque [%],Bend Die Vertical Max Torque [%],Bend Die Lateral Movement [mm],Bend Die Rotating Angle [°],Bend Die Vertical Movement [mm],Collet Axial Max Torque [%],Collet Rotating Max Torque [%],Collet Axial Movement [mm],Collet Rotating Movement [mm],Mandrel Axial Load [kN],Manrel Axial Movement [mm],Pressure Die Axial Max Torque [%],Pressure Die Lateral Max Torque [%],Pressure Die Left Axial Max Torque [%],Pressure Die Axial Movement [mm],Pressure Die Lateral Movement [mm],Pressure Die Left Axial Movement [mm],Clamp Die Lateral Max Torque [%],Clamp Die Lateral Movement [mm]
34.75,13.773087501525900,-6.672856330871580,-11.481481552124000,-33.0,47.57609939575200,19.749900817871100,-8.217336654663090,2.738095283508300,-268.7424011230470,209.88040161132800,0.0766354963322813,-2929.29541015625,0.0,-4.098500728607180,0.17499999701976800,16.457700729370100,-50.45000076293950,-7.5,39.275001525878900,225.39999389648400
34.800000000000000,13.799471855163600,-6.725715160369870,-11.481481552124000,-33.0,47.51359939575200,19.75,-8.269331932067870,2.857142925262450,-268.7113952636720,209.88040161132800,0.071610580293548,-2929.5458984375,0.0,-4.107501029968260,0.17499999701976800,16.48819923400880,-50.45000076293950,-7.5,39.29999923706060,225.39999389648400
34.85,13.825858116149900,-6.828573226928710,-11.481481552124000,-33.0,47.45100021362310,19.75,-8.251331329345700,2.738095283508300,-268.6802978515630,209.88040161132800,0.0665856642553343,-2929.7958984375,0.0,-4.110501289367680,0.20000000298023200,16.520000457763700,-50.45000076293950,-7.5,39.29999923706060,225.39999389648400
34.9,13.852242469787600,-6.8278584480285600,-11.44444465637210,-33.0,47.38859939575200,19.75,-8.22933292388916,2.857142925262450,-268.64849853515600,209.88040161132800,0.071610580293548,-2930.045654296880,0.0,-4.11299991607666,0.20000000298023200,16.55150032043460,-50.45000076293950,-7.5,39.29999923706060,225.39999389648400
34.95,13.905013084411600,-6.7785725593566900,-11.44444465637210,-33.000099182128900,47.32600021362310,19.75,-8.251999855041500,2.857142925262450,-268.61700439453100,209.88040161132800,0.071610580293548,-2930.2958984375,0.0,-4.11199951171875,0.20000000298023200,16.58300018310550,-50.45000076293950,-7.5,39.29999923706060,225.39999389648400
35.0,13.984169006347700,-6.7371439933776900,-11.44444465637210,-33.000099182128900,47.263301849365200,19.75,-8.323330879211430,2.738095283508300,-268.5859069824220,209.88040161132800,0.0699356082807537,-2930.5458984375,0.0,-4.119998931884770,0.17499999701976800,16.614500045776400,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.050000000000000,14.010553359985400,-6.7014288902282700,-11.44444465637210,-33.000099182128900,47.20100021362310,19.75,-8.376665115356450,2.857142925262450,-268.5549011230470,209.88040161132800,0.0699356082807537,-2930.796142578130,0.0,-4.1244988441467300,0.20000000298023200,16.645599365234400,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.1,14.063323974609400,-6.6949992179870600,-11.44444465637210,-33.000099182128900,47.13850021362310,19.75,-8.337329864501950,2.857142925262450,-268.5237121582030,209.88040161132800,0.0699356082807537,-2931.046142578130,0.0,-4.111001491546630,0.20000000298023200,16.67650032043460,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.15,14.116094589233400,-6.718571186065670,-11.44444465637210,-33.0,47.07600021362310,19.75,-8.266663551330570,2.857142925262450,-268.4923095703130,209.88040161132800,0.0665856642553343,-2931.2958984375,0.0,-4.101500988006590,0.17499999701976800,16.707399368286100,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.2,14.168865203857400,-6.799286365509030,-11.44444465637210,-33.000099182128900,47.01340103149410,19.75,-8.210000038146970,2.738095283508300,-268.4609069824220,209.88040161132800,0.0699356082807537,-2931.546142578130,0.0,-4.106500625610350,0.20000000298023200,16.739099502563500,-50.45000076293950,-7.5,39.29999923706060,225.39999389648400
35.25,14.195250511169400,-6.8564300537109400,-11.44444465637210,-33.0,46.95090103149410,19.75,-8.19333267211914,2.857142925262450,-268.4294128417970,209.88040161132800,0.0699356082807537,-2931.796142578130,0.0,-4.12100076675415,0.17499999701976800,16.77120018005370,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.300000000000000,14.248021125793500,-6.81143045425415,-11.4074068069458,-33.0,46.88850021362310,19.75,-8.212667465209960,2.857142925262450,-268.3977966308590,209.88040161132800,0.0665856642553343,-2932.04638671875,0.0,-4.123499870300290,0.20000000298023200,16.80299949646000,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.35,14.274405479431200,-6.739287853240970,-11.4074068069458,-33.0,46.82600021362310,19.75,-8.26933479309082,2.857142925262450,-268.3663024902340,209.88040161132800,0.0665856642553343,-2932.296142578130,0.0,-4.113500595092770,0.17499999701976800,16.83489990234380,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.4,14.30079174041750,-6.667144298553470,-11.4074068069458,-33.0,46.76350021362310,19.75,-8.351998329162600,2.857142925262450,-268.33551025390600,209.88040161132800,0.0682606362680161,-2932.54638671875,0.0,-4.109499931335450,0.20000000298023200,16.864999771118200,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.45,14.327177047729500,-6.6542863845825200,-11.4074068069458,-33.0,46.700801849365200,19.75,-8.314665794372560,2.857142925262450,-268.3046875,209.88040161132800,0.071610580293548,-2932.796142578130,0.0,-4.110500335693360,0.20000000298023200,16.896299362182600,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.5,14.353562355041500,-6.6721415519714400,-11.4074068069458,-33.0,46.63840103149410,19.75,-8.144668579101560,2.738095283508300,-268.2735900878910,209.88040161132800,0.0699356082807537,-2933.04638671875,0.0,-4.116500377655030,0.17499999701976800,16.92770004272460,-50.45000076293950,-7.5,39.349998474121100,225.39999389648400
35.550000000000000,14.353562355041500,-6.646427154541020,-11.4074068069458,-33.0,46.57600021362310,19.75,-7.986001491546630,2.738095283508300,-268.2417907714840,209.88040161132800,0.0665856642553343,-2933.29638671875,0.0,-4.122499942779540,0.17499999701976800,16.959199905395500,-50.45000076293950,-7.5,39.32500076293950,225.39999389648400
35.6,14.353562355041500,-6.704999923706060,-11.4074068069458,-33.0,46.51340103149410,19.75,-7.928666591644290,2.738095283508300,-268.2099914550780,209.88040161132800,0.0699356082807537,-2933.546142578130,0.0,-4.11850118637085,0.20000000298023200,16.991300582885700,-50.45000076293950,-7.5,39.349998474121100,225.39999389648400
35.65,14.379947662353500,-6.763571739196780,-11.370370864868200,-33.0,46.450801849365200,19.75,-7.983999729156490,2.738095283508300,-268.1785888671880,209.88040161132800,0.0665856642553343,-2933.796630859380,0.0,-4.114001274108890,0.17499999701976800,17.0221004486084,-50.45000076293950,-7.5,39.349998474121100,225.39999389648400
35.7,14.406332015991200,-6.732856273651120,-11.4074068069458,-33.0,46.388301849365200,19.75,-8.075332641601560,2.738095283508300,-268.1471862792970,209.88040161132800,0.0699356082807537,-2934.046630859380,0.0,-4.113500595092770,0.20000000298023200,17.053199768066400,-50.45000076293950,-7.5,39.375,225.39999389648400
35.75,14.406332015991200,-6.650712966918950,-11.4074068069458,-33.0,46.32590103149410,19.75,-8.155998229980470,2.738095283508300,-268.11590576171900,209.88040161132800,0.0699356082807537,-2934.296630859380,0.0,-4.1140007972717300,0.17499999701976800,17.08370018005370,-50.45000076293950,-7.5,39.349998474121100,225.39999389648400
35.800000000000000,14.406332015991200,-6.547856330871580,-11.4074068069458,-33.0,46.26340103149410,19.75,-8.202670097351070,2.738095283508300,-268.08489990234400,209.88040161132800,0.0665856642553343,-2934.546630859380,0.0,-4.116500377655030,0.17499999701976800,17.11479949951170,-50.45000076293950,-7.5,39.375,225.39999389648400
35.85,14.406332015991200,-6.537857532501220,-11.4074068069458,-33.0,46.20090103149410,19.75,-8.19400405883789,2.738095283508300,-268.0537109375,209.88040161132800,0.0665856642553343,-2934.796630859380,0.0,-4.11400032043457,0.15000000596046400,17.14590072631840,-50.45000076293950,-7.5,39.349998474121100,225.39999389648400
35.9,14.432718276977500,-6.597143173217770,-11.4074068069458,-33.0,46.138301849365200,19.75,-8.154666900634770,2.738095283508300,-268.0223083496090,209.88040161132800,0.0682606362680161,-2935.046875,0.0,-4.112499237060550,0.17499999701976800,17.177099227905300,-50.45000076293950,-7.5,39.375,225.39999389648400
35.95,14.406332015991200,-6.659285068511960,-11.370370864868200,-33.0,46.07590103149410,19.75,-8.160665512084960,2.738095283508300,-267.9905090332030,209.88040161132800,0.0632357202301338,-2935.296875,0.0,-4.123498916625980,0.17499999701976800,17.208599090576200,-50.45000076293950,-7.5,39.375,225.39999389648400
36.0,14.432718276977500,-6.734286308288570,-11.370370864868200,-33.0,46.013301849365200,19.75,-8.299333572387700,2.857142925262450,-267.95880126953100,209.88040161132800,0.0665856642553343,-2935.546630859380,0.0,-4.106000900268560,0.17499999701976800,17.24020004272460,-50.45000076293950,-7.5,39.375,225.39999389648400
36.050000000000000,14.432718276977500,-6.770000457763670,-11.4074068069458,-33.0,45.95069885253910,19.75,-8.474666595458980,2.857142925262450,-267.9278869628910,209.88040161132800,0.0665856642553343,-2935.796875,0.0,-4.087500095367430,0.20000000298023200,17.271299362182600,-50.45000076293950,-7.5,39.375,225.39999389648400
36.1,14.432718276977500,-6.776429653167730,-11.370370864868200,-33.0,45.888099670410200,19.75,-8.554671287536620,2.857142925262450,-267.89691162109400,209.88040161132800,0.0632357202301338,-2936.046875,0.0,-4.0980000495910600,0.20000000298023200,17.302600860595700,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.15,14.432718276977500,-6.7300004959106400,-11.370370864868200,-33.0,45.825801849365200,19.75,-8.542671203613280,2.857142925262450,-267.8656921386720,209.88040161132800,0.0615607482176132,-2936.297119140630,0.0,-4.1085004806518600,0.17499999701976800,17.333499908447300,-50.45000076293950,-7.5,39.375,225.39999389648400
36.2,14.459102630615200,-6.655000686645510,-11.370370864868200,-33.0,45.763301849365200,19.75,-8.513333320617680,2.738095283508300,-267.8341064453130,209.88040161132800,0.0682606362680161,-2936.546875,0.0,-4.1110005378723100,0.20000000298023200,17.364900588989300,-50.45000076293950,-7.5,39.375,225.39999389648400
36.25,14.485488891601600,-6.679999828338620,-11.370370864868200,-33.0,45.700801849365200,19.75,-8.569999694824220,2.857142925262450,-267.8026123046880,209.88040161132800,0.0632357202301338,-2936.797119140630,0.0,-4.107000827789310,0.17499999701976800,17.395999908447300,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.300000000000000,14.485488891601600,-6.728570938110350,-11.370370864868200,-33.0,45.63819885253910,19.75,-8.689332008361820,2.857142925262450,-267.7712097167970,209.88040161132800,0.0649106922427072,-2937.046875,0.0,-4.1025004386901900,0.20000000298023200,17.427000045776400,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.35,14.511873245239300,-6.794999599456790,-11.370370864868200,-33.0,45.575801849365200,19.75,-8.80133056640625,2.857142925262450,-267.739990234375,209.88040161132800,0.0649106922427072,-2937.297119140630,0.0,-4.098001003265380,0.17499999701976800,17.458599090576200,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.4,14.53825855255130,-6.889286041259770,-11.370370864868200,-33.0,45.51319885253910,19.75,-8.888663291931150,2.857142925262450,-267.7085876464840,209.88040161132800,0.0649106922427072,-2937.547119140630,0.0,-4.102002143859860,0.20000000298023200,17.489700317382800,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.45,14.564643859863300,-6.887144088745120,-11.370370864868200,-33.0,45.45069885253910,19.75,-8.953330993652340,2.738095283508300,-267.6777038574220,209.88040161132800,0.0649106922427072,-2937.796875,0.0,-4.109501838684080,0.17499999701976800,17.521099090576200,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.5,14.591029167175300,-6.8392863273620600,-11.370370864868200,-33.0,45.38819885253910,19.75,-8.937332153320310,2.738095283508300,-267.6466979980470,209.88040161132800,0.0699356082807537,-2938.04736328125,0.0,-4.104501247406010,0.20000000298023200,17.55270004272460,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.550000000000000,14.670184135437000,-6.811429023742680,-11.370370864868200,-33.0,45.325599670410200,19.75,-8.851333618164060,2.857142925262450,-267.6152038574220,209.88040161132800,0.0632357202301338,-2938.29736328125,0.0,-4.103001117706300,0.17499999701976800,17.583799362182600,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.6,14.69657039642330,-6.769999980926510,-11.370370864868200,-33.000099182128900,45.26319885253910,19.749900817871100,-8.814001083374020,2.738095283508300,-267.58349609375,209.88040161132800,0.0699356082807537,-2938.547119140630,0.0,-4.104501247406010,0.20000000298023200,17.6156005859375,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.65,14.722954750061000,-6.766429901123050,-11.370370864868200,-33.0,45.200801849365200,19.75,-8.854000091552730,2.857142925262450,-267.55218505859400,209.88040161132800,0.0732855523064,-2938.79736328125,0.0,-4.089500904083250,0.20000000298023200,17.646799087524400,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.7,14.749341011047400,-6.822144031524660,-11.333333015441900,-33.0,45.138301849365200,19.75,-8.863332748413090,2.738095283508300,-267.5213928222660,209.88040161132800,0.0682606362680161,-2939.04736328125,0.0,-4.08650016784668,0.22499999403953600,17.67799949646000,-50.45000076293950,-7.5,39.42499923706060,225.39999389648400
36.75,14.80211067199710,-6.920000076293950,-11.370370864868200,-33.0,45.075599670410200,19.75,-8.756667137146000,2.857142925262450,-267.4903869628910,209.88040161132800,0.0598857762051442,-2939.297607421880,0.0,-4.094500541687010,0.17499999701976800,17.710100173950200,-50.45000076293950,-7.5,39.42499923706060,225.39999389648400
36.800000000000000,14.854881286621100,-6.977855682373050,-11.333333015441900,-33.0,45.013099670410200,19.75,-8.620002746582030,2.738095283508300,-267.45880126953100,209.88040161132800,0.0699356082807537,-2939.547607421880,0.0,-4.10099983215332,0.20000000298023200,17.740999221801800,-50.45000076293950,-7.5,39.400001525878900,225.39999389648400
36.85,14.881266593933100,-6.939999580383300,-11.333333015441900,-33.0,44.95069885253910,19.75,-8.539335250854490,2.857142925262450,-267.42718505859400,209.88040161132800,0.0682606362680161,-2939.79736328125,0.0,-4.104000091552730,0.20000000298023200,17.77199935913090,-50.45000076293950,-7.5,39.42499923706060,225.39999389648400
36.9,14.907651901245100,-6.922858238220220,-11.333333015441900,-33.0,44.88800048828130,19.75,-8.502667427062990,2.738095283508300,-267.39569091796900,209.88040161132800,0.071610580293548,-2940.047607421880,0.0,-4.106998920440670,0.20000000298023200,17.803199768066400,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
36.95,14.934036254882800,-6.902143478393560,-11.333333015441900,-33.000099182128900,44.82550048828130,19.75,-8.484667778015140,2.738095283508300,-267.3645935058590,209.88040161132800,0.0699356082807537,-2940.297607421880,0.0,-4.111498832702640,0.20000000298023200,17.835399627685500,-50.45000076293950,-7.5,39.42499923706060,225.39999389648400
37.0,14.96042251586910,-6.901427745819090,-11.333333015441900,-33.000099182128900,44.76300048828130,19.75,-8.471999168396000,2.738095283508300,-267.3330078125,209.88040161132800,0.071610580293548,-2940.547607421880,0.0,-4.106001377105710,0.17499999701976800,17.86709976196290,-50.45000076293950,-7.5,39.42499923706060,225.39999389648400
37.050000000000000,14.986806869506800,-6.9392852783203100,-11.333333015441900,-33.0,44.700599670410200,19.75,-8.529998779296880,2.738095283508300,-267.3013000488280,209.88040161132800,0.0699356082807537,-2940.797607421880,0.0,-4.113001346588140,0.20000000298023200,17.89889907836910,-50.45000076293950,-7.5,39.42499923706060,225.39999389648400
37.1,15.013193130493200,-6.929284572601320,-11.333333015441900,-33.0,44.63819885253910,19.75,-8.67399787902832,2.738095283508300,-267.2699890136720,209.88040161132800,0.0699356082807537,-2941.047607421880,0.0,-4.1180009841918900,0.17499999701976800,17.93079948425290,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.15,15.013193130493200,-6.995712757110600,-11.333333015441900,-33.0,44.575599670410200,19.75,-8.824665069580080,2.738095283508300,-267.23870849609400,209.88040161132800,0.0649106922427072,-2941.297607421880,0.0,-4.1110005378723100,0.22499999403953600,17.96179962158200,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.2,15.03957748413090,-7.065713882446290,-11.333333015441900,-33.0,44.51300048828130,19.75,-8.968002319335940,2.738095283508300,-267.2073974609380,209.88040161132800,0.071610580293548,-2941.5478515625,0.0,-4.103500843048100,0.17499999701976800,17.992599487304700,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.25,15.03957748413090,-7.031428813934330,-11.296296119689900,-33.0,44.450599670410200,19.75,-9.110002517700200,2.738095283508300,-267.1759948730470,209.88040161132800,0.0732855523064,-2941.7978515625,0.0,-4.097500801086430,0.20000000298023200,18.024200439453100,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.300000000000000,15.065962791442900,-6.943571090698240,-11.333333015441900,-33.0,44.388099670410200,19.75,-9.264001846313480,2.738095283508300,-267.14471435546900,209.88040161132800,0.0699356082807537,-2942.047607421880,0.0,-4.098501205444340,0.17499999701976800,18.05500030517580,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.35,15.065962791442900,-6.857142925262450,-11.296296119689900,-33.0,44.32550048828130,19.75,-9.38466739654541,2.738095283508300,-267.11370849609400,209.88040161132800,0.0732855523064,-2942.298095703130,0.0,-4.108001232147220,0.20000000298023200,18.08679962158200,-50.45000076293950,-7.5,39.42499923706060,225.39999389648400
37.4,15.092348098754900,-6.855714797973630,-11.296296119689900,-33.0,44.262901306152300,19.75,-9.427327156066900,2.738095283508300,-267.0824890136720,209.88040161132800,0.0732855523064,-2942.548095703130,0.0,-4.113500595092770,0.17499999701976800,18.118799209594700,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.45,15.092348098754900,-6.8885722160339400,-11.296296119689900,-33.0,44.200401306152300,19.75,-9.467328071594240,2.738095283508300,-267.0506896972660,209.88040161132800,0.071610580293548,-2942.798095703130,0.0,-4.109000205993650,0.20000000298023200,18.150299072265600,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.5,15.092348098754900,-6.895000457763670,-11.296296119689900,-33.0,44.138099670410200,19.750099182128900,-9.555334091186520,2.738095283508300,-267.01959228515600,209.88040161132800,0.0699356082807537,-2943.048095703130,0.0,-4.1115007400512700,0.20000000298023200,18.181299209594700,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.550000000000000,15.118733406066900,-6.924999237060550,-11.296296119689900,-33.0,44.07550048828130,19.75,-9.646666526794430,2.857142925262450,-266.9884948730470,209.88040161132800,0.0665856642553343,-2943.298095703130,0.0,-4.110000133514400,0.20000000298023200,18.212099075317400,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.6,15.118733406066900,-6.930713653564450,-11.296296119689900,-33.0,44.012901306152300,19.75,-9.671996116638180,2.738095283508300,-266.9574890136720,209.88040161132800,0.0632357202301338,-2943.548095703130,0.0,-4.106500148773190,0.20000000298023200,18.24340057373050,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.65,15.118733406066900,-6.885000228881840,-11.296296119689900,-33.0,43.950401306152300,19.75,-9.6293306350708,2.738095283508300,-266.9259948730470,209.88040161132800,0.0682606362680161,-2943.798095703130,0.0,-4.096500396728520,0.17499999701976800,18.274499893188500,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.7,15.118733406066900,-6.7992844581604,-11.296296119689900,-33.0,43.88800048828130,19.75,-9.604669570922850,2.857142925262450,-266.89471435546900,209.88040161132800,0.0632357202301338,-2944.048095703130,0.0,-4.088000774383550,0.17499999701976800,18.30579948425290,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
37.75,15.118733406066900,-6.702856063842770,-11.296296119689900,-33.0,43.82550048828130,19.75,-9.608001708984380,2.857142925262450,-266.8631896972660,209.88040161132800,0.0682606362680161,-2944.29833984375,0.0,-4.0920000076293900,0.20000000298023200,18.33799934387210,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
37.800000000000000,15.145118713378900,-6.687857627868650,-11.296296119689900,-33.0,43.76300048828130,19.75,-9.605335235595700,2.857142925262450,-266.8320007324220,209.88040161132800,0.0699356082807537,-2944.54833984375,0.0,-4.091500759124760,0.17499999701976800,18.36870002746580,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
37.85,15.145118713378900,-6.691429615020750,-11.296296119689900,-33.0,43.70029830932620,19.749900817871100,-9.634668350219730,2.738095283508300,-266.80029296875,209.88040161132800,0.0632357202301338,-2944.79833984375,0.0,-4.098501205444340,0.17499999701976800,18.40019989013670,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
37.9,15.145118713378900,-6.6821441650390600,-11.296296119689900,-33.0,43.63800048828130,19.75,-9.707998275756840,2.738095283508300,-266.7691955566410,209.88040161132800,0.0682606362680161,-2945.04833984375,0.0,-4.095000267028810,0.17499999701976800,18.430999755859400,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
37.95,15.145118713378900,-6.726430892944340,-11.296296119689900,-33.0,43.576499938964800,19.75,-9.714666366577150,2.857142925262450,-266.7391052246090,209.88040161132800,0.0632357202301338,-2945.2939453125,0.0,-4.092499732971190,0.17499999701976800,18.461599349975600,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
38.0,15.171504020690900,-6.732858180999760,-11.296296119689900,-33.0,43.51810073852540,19.75,-9.592000961303710,2.738095283508300,-266.710205078125,209.88040161132800,0.0632357202301338,-2945.527587890630,0.0,-4.095500469207760,0.17499999701976800,18.490800857543900,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
38.050000000000000,15.171504020690900,-6.6964287757873500,-11.296296119689900,-33.0,43.46269989013670,19.75,-9.412001609802250,2.857142925262450,-266.681884765625,209.88040161132800,0.0615607482176132,-2945.749267578130,0.0,-4.096500396728520,0.22499999403953600,18.518800735473600,-50.45000076293950,-7.5,39.45000076293950,225.39999389648400
38.1,15.171504020690900,-6.621431350708010,-11.296296119689900,-33.0,43.410499572753900,19.75,-9.311333656311040,2.857142925262450,-266.6553955078130,209.88040161132800,0.0682606362680161,-2945.9580078125,0.0,-4.102499961853030,0.17499999701976800,18.54520034790040,-50.45000076293950,-7.5,39.5,225.39999389648400
38.15,15.171504020690900,-6.51357364654541,-11.296296119689900,-33.0,43.36140060424810,19.75,-9.351999282836910,2.857142925262450,-266.6304931640630,209.88040161132800,0.0665856642553343,-2946.154296875,0.0,-4.095000267028810,0.17499999701976800,18.569900512695300,-50.45000076293950,-7.5,39.5,225.39999389648400
38.2,15.171504020690900,-6.49643087387085,-11.296296119689900,-33.0,43.31549835205080,19.75,-9.480002403259280,2.738095283508300,-266.6072998046880,209.88040161132800,0.0565358321803574,-2946.337890625,0.0,-4.095000743865970,0.17499999701976800,18.592300415039100,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
38.25,15.171504020690900,-6.475716590881350,-11.259259223938000,-33.0,43.272701263427700,19.75,-9.602668762207030,2.738095283508300,-266.58599853515600,209.88040161132800,0.0615607482176132,-2946.509521484380,0.0,-4.091000556945800,0.20000000298023200,18.61359977722170,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
38.300000000000000,15.171504020690900,-6.500714302062990,-11.259259223938000,-33.0,43.2328987121582,19.75,-9.675337791442870,2.738095283508300,-266.56610107421900,209.88040161132800,0.0632357202301338,-2946.668212890630,0.0,-4.080499172210690,0.20000000298023200,18.63319969177250,-50.45000076293950,-7.5,39.5,225.39999389648400
38.35,15.197888374328600,-6.520000457763670,-11.259259223938000,-33.0,43.1963996887207,19.75,-9.730005264282230,2.738095283508300,-266.54779052734400,209.88040161132800,0.0766354963322813,-2946.814697265630,0.0,-4.085498809814450,0.20000000298023200,18.651500701904300,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
38.400000000000000,15.197888374328600,-6.561429500579830,-11.296296119689900,-33.0,43.16299819946290,19.75,-9.766664505004880,2.738095283508300,-266.53131103515600,209.88040161132800,0.0732855523064,-2946.948486328130,0.0,-4.095500946044920,0.20000000298023200,18.668399810791000,-50.45000076293950,-7.5,39.5,225.39999389648400
38.45,15.197888374328600,-6.655000686645510,-11.259259223938000,-33.0,43.13249969482420,19.75,-9.773995399475100,2.738095283508300,-266.51611328125,209.88040161132800,0.071610580293548,-2947.069580078130,0.0,-4.093000888824460,0.20000000298023200,18.683700561523400,-50.45000076293950,-7.5,39.5,225.39999389648400
38.5,15.197888374328600,-6.603572845458980,-11.296296119689900,-33.0,43.10540008544920,19.75,-9.765997886657720,2.738095283508300,-266.50250244140600,209.88040161132800,0.0732855523064,-2947.178466796880,0.0,-4.083999156951900,0.20000000298023200,18.697399139404300,-50.45000076293950,-7.5,39.474998474121100,225.39999389648400
38.550000000000000,15.197888374328600,-6.592144012451170,-11.296296119689900,-33.0,43.081298828125,19.75,-9.73933219909668,2.6190476417541500,-266.4906005859380,209.88040161132800,0.0665856642553343,-2947.27490234375,0.0,-4.082998752593990,0.20000000298023200,18.709699630737300,-50.45000076293950,-7.5,39.5,225.39999389648400
38.6,15.197888374328600,-6.588571548461910,-11.296296119689900,-33.0,43.06019973754880,19.75,-9.714003562927250,2.738095283508300,-266.47979736328100,209.88040161132800,0.0699356082807537,-2947.35888671875,0.0,-4.080499172210690,0.17499999701976800,18.720300674438500,-50.45000076293950,-7.5,39.525001525878900,225.39999389648400
38.650000000000000,15.197888374328600,-6.400713920593260,-11.296296119689900,-33.0,43.04249954223630,19.75,-9.716670989990230,2.738095283508300,-266.47100830078100,209.88040161132800,0.0665856642553343,-2947.429931640630,0.0,-4.081499099731450,0.22499999403953600,18.72909927368160,-50.45000076293950,-7.5,39.5,225.39999389648400
38.7,15.197888374328600,-6.356428623199460,-11.259259223938000,-33.0,43.02790069580080,19.75,-9.7333345413208,2.738095283508300,-266.4632873535160,209.88040161132800,0.0632357202301338,-2947.489013671880,0.0,-4.0839996337890600,0.17499999701976800,18.736400604248000,-50.45000076293950,-7.5,39.5,225.39999389648400
38.75,15.197888374328600,-6.540715217590330,-11.259259223938000,-33.0,43.01620101928710,19.75,-9.763333320617680,2.738095283508300,-266.45770263671900,209.88040161132800,0.0699356082807537,-2947.53515625,0.0,-4.073500156402590,0.20000000298023200,18.74220085144040,-50.45000076293950,-7.5,39.5,225.39999389648400
38.800000000000000,15.197888374328600,-6.6485724449157700,-11.259259223938000,-33.0,43.0077018737793,19.75,-9.789327621459960,2.857142925262450,-266.45330810546900,209.88040161132800,0.0766354963322813,-2947.569091796880,0.0,-4.072000026702880,0.20000000298023200,18.746400833129900,-50.45000076293950,-7.5,39.5,225.39999389648400
38.85,15.197888374328600,-6.656428813934330,-11.259259223938000,-33.0,43.00239944458010,19.75,-9.823993682861330,2.738095283508300,-266.4505920410160,209.88040161132800,0.0665856642553343,-2947.59033203125,0.0,-4.080499172210690,0.17499999701976800,18.74920082092290,-50.45000076293950,-7.5,39.525001525878900,225.39999389648400
38.900000000000000,15.197888374328600,-6.6735711097717300,-11.296296119689900,-33.0,43.00019836425780,19.75,-9.91333293914795,2.738095283508300,-266.44940185546900,209.88040161132800,0.0682606362680161,-2947.599365234380,0.0,-4.077499866485600,0.20000000298023200,18.750499725341800,-50.45000076293950,-7.5,39.5,225.39999389648400
38.95,15.197888374328600,-6.664999008178710,-11.296296119689900,-33.0,42.999900817871100,19.75,-10.040666580200200,2.857142925262450,-266.4490051269530,209.88040161132800,0.0699356082807537,-2947.60009765625,0.0,-4.0360002517700200,0.20000000298023200,18.75079917907720,-50.45000076293950,-7.5,36.599998474121100,225.39849853515600
