BendDieBendingAngle,BendDieLateralMovement,ColletAxialForce,ColletAxialMovement,MandrelAxialForce,MandrelAxialMovement,PressureDieAxialForce,PressureDieAxialMovement,PressureDieLateralForce,WiperDieAxialForce,WiperDieLateralForce,WiperDieLateralMovement,Diameter tube [mm],Wallthickness tube [mm],Mandrel extraction before bending end [],Collet boost [-],Clearance pressure die [mm]
24.44317749229966,-0.048018161207,-0.70034950972,13.374354362,0.82530814409,-51.219924927,0.060239218175,-79.999992371,0.60026526451,0.0,0.0,-0.00078350200783,21.7,0.8,0,0.95,0.0
24.49431341115166,-0.043878238648,-0.72829395533,13.402334213,0.9062910676,-51.219924927,0.0586880669,-79.999992371,0.58446848392,0.0,0.0,0.0052932389081,21.7,0.8,0,0.95,0.0
24.5454493294307,-0.041311841458,-0.79488390684,13.430314064,0.83454501629,-51.219924927,0.063545770943,-79.999992371,0.63258594275,0.0,0.0,-5.283151404e-05,21.7,0.8,0,0.95,0.0
24.596585248282697,-0.040073703974,-0.85306376219,13.458293915,0.90005099773,-51.219924927,0.060679540038,-79.999992371,0.60401058197,0.0,0.0,-0.0052848914638,21.7,0.8,0,0.95,0.0
24.647722874548926,-0.039926107973,-0.85685706139,13.486273766,0.95104914904,-51.219924927,0.062034290284,-79.999992371,0.6170835495,0.0,0.0,0.00088784610853,21.7,0.8,0,0.95,0.0
24.69885879340092,-0.040809925646,-0.80269998312,13.514253616,0.91309398413,-51.219924927,0.060515549034,-79.999992371,0.60183364153,0.0,0.0,0.0051446119323,21.7,0.8,0,0.95,0.0
24.74999471225292,-0.043183431029,-0.70021480322,13.542233467,0.94725334644,-51.219924927,0.059094458818,-79.999992371,0.58792990446,0.0,0.0,-0.001700696419,21.7,0.8,0,0.95,0.0
24.801130631104918,-0.04732683301,-0.66252267361,13.570213318,0.89222973585,-51.219924927,0.057967573404,-79.999992371,0.57673466206,0.0,0.0,-0.0048759011552,21.7,0.8,0,0.95,0.0
24.852268257371144,-0.052623372525,-0.65953141451,13.598193169,0.8505038619,-51.219924927,0.057437431067,-79.999992371,0.5716792345,0.0,0.0,0.0024710905273,21.7,0.8,0,0.95,0.0
24.90340417622314,-0.058182384819,-0.82252424955,13.626173019,0.86901587248,-51.219924927,0.05368662253,-79.999992371,0.53467589617,0.0,0.0,0.0044854679145,21.7,0.8,0,0.95,0.0
24.954540095075142,-0.063797615469,-0.94121581316,13.65415287,0.78110826015,-51.219924927,0.053825825453,-79.999992371,0.53687787056,0.0,0.0,-0.0031797958072,21.7,0.8,0,0.95,0.0
25.00567601392714,-0.069478340447,-1.0180383921,13.682132721,0.85524189472,-51.219924927,0.052106879652,-79.999992371,0.520003438,0.0,0.0,-0.0039830594324,21.7,0.8,0,0.95,0.0
25.056813640193365,-0.075208939612,-1.0208374262,13.710112572,0.89250975847,-51.219924927,0.049983296543,-79.999992371,0.49873441458,0.0,0.0,0.003809120506,21.7,0.8,0,0.95,0.0
25.107949559045363,-0.080121017992,-0.96002930403,13.738092422,0.84715843201,-51.219924927,0.047650501132,-79.999992371,0.47483420372,0.0,0.0,0.0033812168986,21.7,0.8,0,0.95,0.0
25.159085477324403,-0.083282068372,-0.8921880722,13.766072273,0.75986528397,-51.219924927,0.04600160569,-79.999992371,0.45858168602,0.0,0.0,-0.0043433536775,21.7,0.8,0,0.95,0.0
25.2102213961764,-0.08509991318,-0.88080078363,13.794052124,0.70634478331,-51.219924927,0.043285813183,-79.999992371,0.43153962493,0.0,0.0,-0.002694965573,21.7,0.8,0,0.95,0.0
25.26135902244263,-0.086450889707,-0.94482815266,13.822031975,0.63048398495,-51.219924927,0.04359812662,-79.999992371,0.43484777212,0.0,0.0,0.0047691594809,21.7,0.8,0,0.95,0.0
25.312494941294624,-0.086800098419,-1.040874362,13.850011826,0.6032192111,-51.219924927,0.040936235338,-79.999992371,0.40810486674,0.0,0.0,0.0019414369017,21.7,0.8,0,0.95,0.0
25.363630860146625,-0.085374727845,-1.1601345539,13.877991676,0.50643289089,-51.219924927,0.041402570903,-79.999992371,0.41313275695,0.0,0.0,-0.005075906869,21.7,0.8,0,0.95,0.0
25.414766778998622,-0.082209393382,-1.1639404297,13.905970573,0.54130041599,-51.219924927,0.041575826705,-79.999992371,0.41449505091,0.0,0.0,-0.0011394419707,21.7,0.8,0,0.95,0.0
25.465904405264848,-0.078491859138,-1.1435843706,13.933950424,0.60840111971,-51.219924927,0.042884156108,-79.999992371,0.42794331908,0.0,0.0,0.0052559389733,21.7,0.8,0,0.95,0.0
25.517040324116845,-0.074693843722,-1.0465584993,13.961930275,0.63456451893,-51.219924927,0.044823113829,-79.999992371,0.44701853395,0.0,0.0,0.00030900185811,21.7,0.8,0,0.95,0.0
25.568176242968846,-0.070801489055,-1.0187059641,13.989910126,0.62193644047,-51.219924927,0.046449169517,-79.999992371,0.46332541108,0.0,0.0,-0.0053047616966,21.7,0.8,0,0.95,0.0
25.619312161820844,-0.066443778574,-1.0104285479,14.017889977,0.5626064539,-51.219924927,0.051323574036,-79.999992371,0.511457026,0.0,0.0,0.00052915222477,21.7,0.8,0,0.95,0.0
25.67044978808707,-0.061878815293,-1.0871536732,14.045869827,0.53316962719,-51.219924927,0.054420866072,-79.999992371,0.54244267941,0.0,0.0,0.0052211554721,21.7,0.8,0,0.95,0.0
25.721585706939067,-0.057815797627,-1.1573374271,14.073849678,0.3831371963,-51.219924927,0.056736141443,-79.999992371,0.56478816271,0.0,0.0,-0.0013540964574,21.7,0.8,0,0.95,0.0
25.772721625218107,-0.054719034582,-1.2165924311,14.101829529,0.26793605089,-51.219924927,0.058926910162,-79.999992371,0.58676099777,0.0,0.0,-0.0050072078593,21.7,0.8,0,0.95,0.0
25.823857544070105,-0.052277594805,-1.2376935482,14.12980938,0.20409241319,-51.219924927,0.064171329141,-79.999992371,0.63796812296,0.0,0.0,0.0021452368237,21.7,0.8,0,0.95,0.0
25.874995170336334,-0.049690619111,-1.1294672489,14.15778923,0.22058682144,-51.219924927,0.065844476223,-79.999992371,0.65446001291,0.0,0.0,0.0046682595275,21.7,0.8,0,0.95,0.0
25.926131089188328,-0.04713421315,-1.1400033236,14.185769081,-0.014977602288,-51.219924927,0.067311100662,-79.999992371,0.66872626543,0.0,0.0,-0.002882823348,21.7,0.8,0,0.95,0.0
25.97726700804033,-0.045504018664,-1.139116168,14.213748932,-0.085788108408,-51.219924927,0.069776371121,-79.999992371,0.69328784943,0.0,0.0,-0.0042127724737,21.7,0.8,0,0.95,0.0
26.028402926892326,-0.045216340572,-1.1853538752,14.241728783,-0.15673224628,-51.219924927,0.069318704307,-79.999992371,0.68855297565,0.0,0.0,0.0035484428518,21.7,0.8,0,0.95,0.0
26.07954055315855,-0.046091642231,-1.2449997663,14.269708633,-0.26991835237,-51.219924927,0.068865634501,-79.999992371,0.68439918756,0.0,0.0,0.0036521174479,21.7,0.8,0,0.95,0.0
26.13067647201055,-0.047787442803,-1.2394593954,14.297688484,-0.27166321874,-51.219924927,0.068861506879,-79.999992371,0.68423110247,0.0,0.0,-0.0041254786775,21.7,0.8,0,0.95,0.0
26.18181239086255,-0.050139583647,-1.3220863342,14.325668335,-0.33822903037,-51.219924927,0.065428003669,-79.999992371,0.65002262592,0.0,0.0,-0.0030002903659,21.7,0.8,0,0.95,0.0
26.232948309714544,-0.05334276706,-1.348598361,14.353648186,-0.40578630567,-51.219924927,0.063975341618,-79.999992371,0.63579809666,0.0,0.0,0.0045995255932,21.7,0.8,0,0.95,0.0
26.284085935980773,-0.057446435094,-1.3762786388,14.381628036,-0.35703703761,-51.219924927,0.058594334871,-79.999992371,0.58234131336,0.0,0.0,0.0022735639941,21.7,0.8,0,0.95,0.0
26.335221854259814,-0.062259946018,-1.4145122766,14.409607887,-0.32180923223,-51.219924927,0.057823780924,-79.999992371,0.57561820745,0.0,0.0,-0.0049587492831,21.7,0.8,0,0.95,0.0
26.38635777311181,-0.067131765187,-1.3941471577,14.437587738,-0.24803550541,-51.219924927,0.052964169532,-79.999992371,0.52755558491,0.0,0.0,-0.0014900799142,21.7,0.8,0,0.95,0.0
26.43749369196381,-0.071928821504,-1.4532351494,14.465567589,-0.20302459598,-51.219924927,0.052289139479,-79.999992371,0.52111876011,0.0016076014144,-0.032600462437,0.0030483757146,21.7,0.8,0,0.95,0.0
26.488631318230038,-0.076761633158,-1.5442200899,14.49354744,-0.062587171793,-51.219924927,0.050383035094,-79.999992371,0.50174796581,0.0023677521385,-0.047027364373,-0.0096680615097,21.7,0.8,0,0.95,0.0
26.53976723708203,-0.081292055547,-1.6127130985,14.52152729,0.030396062881,-51.219924927,0.050668857992,-79.999992371,0.50492286682,0.0021268783603,-0.042992703617,-0.0093442322686,21.7,0.8,0,0.95,0.0
26.590903155934033,-0.08512147516,-1.6663552523,14.549507141,0.093678750098,-51.219924927,0.050526089966,-79.999992371,0.50326824188,0.0064380122349,-0.1286508888,-0.0082489494234,21.7,0.8,0,0.95,0.0
26.64203907478603,-0.087823927402,-1.5504720211,14.577486992,0.28632375598,-51.219924927,0.050406198949,-79.999992371,0.50192600489,0.0048084268346,-0.095758408308,-0.014518412761,21.7,0.8,0,0.95,0.0
26.693176701052256,-0.088763765991,-1.4912897348,14.605466843,0.38484099507,-51.219924927,0.052806921303,-79.999992371,0.52581501007,0.0060858349316,-0.12194938213,-0.011252935976,21.7,0.8,0,0.95,0.0
26.744312619904253,-0.088266827166,-1.489456296,14.633446693,0.54258549213,-51.219924927,0.051769047976,-79.999992371,0.51582026482,0.0073080626316,-0.14568430185,-0.014119573869,21.7,0.8,0,0.95,0.0
26.795448538756254,-0.086275935173,-1.4627898932,14.661426544,0.66058498621,-51.219924927,0.054309569299,-79.999992371,0.54116332531,0.0063328337856,-0.12647597492,-0.015301029198,21.7,0.8,0,0.95,0.0
26.84658616502248,-0.08291400969,-1.4520617723,14.689406395,0.62389463186,-51.219924927,0.053680445999,-79.999992371,0.53479743004,0.0077381557785,-0.15453329682,-0.013692609034,21.7,0.8,0,0.95,0.0
26.897722083874477,-0.078686334193,-1.5320715904,14.717386246,0.59110641479,-51.219924927,0.056996773928,-79.999992371,0.56709271669,0.0070279478095,-0.14000526071,-0.015120434575,21.7,0.8,0,0.95,0.0
26.948858002153518,-0.073681108654,-1.4039282799,14.745366096,0.51097071171,-51.219924927,0.058000534773,-79.999992371,0.57686144114,0.0063383346424,-0.12648738921,-0.012067866512,21.7,0.8,0,0.95,0.0
26.999993921005515,-0.067867644131,-1.3312915564,14.773345947,0.43079987168,-51.219924927,0.062773145735,-79.999992371,0.62371957302,0.0057427929714,-0.11433510482,-0.0096518034115,21.7,0.8,0,0.95,0.0
27.051131547271744,-0.061853270978,-1.3262456656,14.801324844,0.36504909396,-51.219924927,0.063038662076,-79.999992371,0.62604361773,0.003611826105,-0.071942701936,-0.0062107481062,21.7,0.8,0,0.95,0.0
27.10226746612374,-0.056033309549,-1.3455554247,14.829304695,0.26244238019,-51.219924927,0.06754488498,-79.999992371,0.67056119442,0.0030374608468,-0.060590706766,-0.0035283137113,21.7,0.8,0,0.95,0.0
27.153403384975736,-0.051032878458,-1.3692653179,14.857284546,0.27637168765,-51.219924927,0.070148617029,-79.999992371,0.69507205486,0.0016385487979,-0.032573416829,-0.0034770339262,21.7,0.8,0,0.95,0.0
27.204539303827737,-0.047086544335,-1.5062093735,14.885264397,0.11217094213,-51.219924927,0.073355570436,-79.999992371,0.72609573603,0.0018454815727,-0.036993324757,-0.002738901414,21.7,0.8,0,0.95,0.0
27.255676930093966,-0.044007297605,-1.5456416607,14.913244247,-0.030218681321,-51.219924927,0.072224281728,-79.999992371,0.7141237855,0.0019885310903,-0.039679177105,-0.0048515163362,21.7,0.8,0,0.95,0.0
27.30681284894596,-0.042498454452,-1.3265280724,14.941224098,-0.17901684344,-51.219924927,0.07453814894,-79.999992371,0.73780751228,0.0017825554824,-0.035708338022,-0.0041571706533,21.7,0.8,0,0.95,0.0
27.357948767797957,-0.042897887528,-1.1785519123,14.969203949,-0.2731358707,-51.219924927,0.072732329369,-79.999992371,0.72046709061,0.0027424190193,-0.054836288095,-0.0043796519749,21.7,0.8,0,0.95,0.0
27.40908468664996,-0.044737450778,-1.1455740929,14.9971838,-0.21106788516,-51.219924927,0.075419954956,-79.999992371,0.74830245972,0.0025642947294,-0.051191996783,-0.0068200291134,21.7,0.8,0,0.95,0.0
27.460222312916184,-0.047772623599,-1.166008234,15.025163651,-0.2540063858,-51.219924927,0.075322784483,-79.999992371,0.74715286493,0.0037194632459,-0.074500225484,-0.0074155009352,21.7,0.8,0,0.95,0.0
27.51135823176818,-0.052117582411,-1.3449394703,15.053143501,-0.13219933212,-51.219924927,0.076484784484,-79.999992371,0.7577495575,0.0054528890178,-0.1088996008,-0.012076236308,21.7,0.8,0,0.95,0.0
27.562494150047222,-0.057400371879,-1.4199465513,15.081123352,-0.03897625953,-51.219924927,0.075511470437,-79.999992371,0.74757194519,0.0072107599117,-0.14409348369,-0.017652137205,21.7,0.8,0,0.95,0.0
27.61363006889922,-0.062907099724,-1.3651804924,15.109103203,-0.05927073583,-51.219924927,0.075754709542,-79.999992371,0.75024753809,0.010175318457,-0.20254966617,-0.022221347317,21.7,0.8,0,0.95,0.0
27.664767695165448,-0.068250603974,-1.3144763708,15.137083054,-0.016228614375,-51.219924927,0.073431424797,-79.999992371,0.72799700499,0.012724693865,-0.25131461024,-0.028446247801,21.7,0.8,0,0.95,0.0
27.715903614017446,-0.073154628277,-1.219009161,15.165062904,-0.072903886437,-51.219924927,0.069136865437,-79.999992371,0.68555694818,0.01520877704,-0.29949527979,-0.032203119248,21.7,0.8,0,0.95,0.0
27.76703953286944,-0.077245928347,-1.1670292616,15.193042755,-0.049197133631,-51.219924927,0.068815857172,-79.999992371,0.68200218678,0.017794189975,-0.34936782718,-0.036966554821,21.7,0.8,0,0.95,0.0
27.81817545172144,-0.080369122326,-1.1888949871,15.221022606,0.030491251498,-51.219924927,0.064631544054,-79.999992371,0.64090830088,0.020082797855,-0.39346757531,-0.041880197823,21.7,0.8,0,0.95,0.0
27.86931307798767,-0.082201130688,-1.2204532623,15.249002457,-0.0073075769469,-51.219924927,0.063693076372,-79.999992371,0.63236892223,0.022592416033,-0.44073909521,-0.046610411257,21.7,0.8,0,0.95,0.0
27.920448996839664,-0.082904033363,-1.3055341244,15.276982307,-0.030381686985,-51.219924927,0.060774292797,-79.999992371,0.6033591032,0.024656448513,-0.47986525297,-0.049851350486,21.7,0.8,0,0.95,0.0
27.97158491569166,-0.082432486117,-1.3534913063,15.304962158,-0.006677639205,-51.219924927,0.063093185425,-79.999992371,0.6260535717,0.025756100193,-0.49938106537,-0.051885202527,21.7,0.8,0,0.95,0.0
28.022720834543662,-0.080834984779,-1.3270328045,15.332942009,0.095373660326,-51.219924927,0.063264369965,-79.999992371,0.62809371948,0.026712995023,-0.51651281118,-0.051719777286,21.7,0.8,0,0.95,0.0
28.073858460809888,-0.077844634652,-1.2358134985,15.36092186,0.052243769169,-51.219924927,0.065911509097,-79.999992371,0.65479177237,0.02734048292,-0.52785849571,-0.052566949278,21.7,0.8,0,0.95,0.0
28.12499437908893,-0.07339656353,-1.1619565487,15.388901711,0.33364319801,-51.219924927,0.067709378898,-79.999992371,0.67194235325,0.026808723807,-0.51684826612,-0.052665919065,21.7,0.8,0,0.95,0.0
28.176130297940922,-0.068425059319,-1.1246228218,15.416881561,0.26495882869,-51.219924927,0.070001937449,-79.999992371,0.6936673522,0.02772016637,-0.53301262856,-0.052684124559,21.7,0.8,0,0.95,0.0
28.227266216792923,-0.063271149993,-1.1670087576,15.444861412,0.3719137013,-51.219924927,0.073537051678,-79.999992371,0.72742331028,0.027039375156,-0.51924097538,-0.052423875779,21.7,0.8,0,0.95,0.0
28.278403843059152,-0.057711768895,-1.1904511452,15.472841263,0.50975084305,-51.219924927,0.077095925808,-79.999992371,0.76176923513,0.027147416025,-0.51982504129,-0.051284898072,21.7,0.8,0,0.95,0.0
28.329539761911146,-0.052198283374,-1.158495903,15.500821114,0.59116280079,-51.219924927,0.07930200547,-79.999992371,0.78290933371,0.026796385646,-0.51204192638,-0.050641715527,21.7,0.8,0,0.95,0.0
28.380675680763144,-0.047192782164,-1.1033133268,15.528800964,0.69543290138,-51.219924927,0.08502791822,-79.999992371,0.83856540918,0.026628261432,-0.50751620531,-0.050823826343,21.7,0.8,0,0.95,0.0
28.431811599615145,-0.04285376519,-1.100288868,15.556780815,0.85283863544,-51.219924927,0.087764412165,-79.999992371,0.86481702328,0.026751013473,-0.50898504257,-0.050914376974,21.7,0.8,0,0.95,0.0
28.48294922588137,-0.039215262979,-1.1333885193,15.584760666,1.0475096703,-51.219924927,0.090152569115,-79.999992371,0.88811016083,0.027301251888,-0.51843231916,-0.051653519273,21.7,0.8,0,0.95,0.0
28.534085144733368,-0.036275174469,-1.1024602652,15.612740517,1.1302251816,-51.219924927,0.089519865811,-79.999992371,0.88233339787,0.028301585466,-0.5362110734,-0.054811455309,21.7,0.8,0,0.95,0.0
28.585221063585365,-0.034060996026,-1.1475871801,15.640720367,1.3009560108,-51.219924927,0.092254087329,-79.999992371,0.90792346001,0.030013121665,-0.56710165739,-0.058210261166,21.7,0.8,0,0.95,0.0
28.636356981864406,-0.032717671245,-1.1236395836,15.668700218,1.3192145824,-51.219924927,0.089928932488,-79.999992371,0.88462436199,0.032540328801,-0.61024111509,-0.063161060214,21.7,0.8,0,0.95,0.0
28.68749460870359,-0.032261874527,-1.1286326647,15.696680069,1.2726101875,-51.219924927,0.088537484407,-79.999992371,0.87139058113,0.035658556968,-0.66132009029,-0.068791337311,21.7,0.8,0,0.95,0.0
28.738628819568405,-0.032984953374,-1.0165785551,15.724658966,1.2693412304,-51.219924927,0.086700774729,-79.999992371,0.85426545143,0.038569502532,-0.71100223064,-0.074236914515,21.7,0.8,0,0.95,0.0
28.789766445834626,-0.035536978394,-0.90041136742,15.752638817,1.1574730873,-51.219924927,0.083370611072,-79.999992371,0.82199448347,0.041756309569,-0.76354551315,-0.078678034246,21.7,0.8,0,0.95,0.0
28.84090407210086,-0.03971086815,-0.83511304855,15.780618668,0.81759083271,-51.219924927,0.079757288098,-79.999992371,0.78618901968,0.044507380575,-0.80894476175,-0.082934446633,21.7,0.8,0,0.95,0.0
28.89203828353863,-0.044481802732,-0.88659697771,15.808598518,0.71742236614,-51.219924927,0.078105404973,-79.999992371,0.76968485117,0.04756122455,-0.85600239038,-0.088017605245,21.7,0.8,0,0.95,0.0
28.94317590980485,-0.048966638744,-1.0367825031,15.836578369,0.70499873161,-51.219924927,0.077898867428,-79.999992371,0.76753258705,0.050449933857,-0.90189731121,-0.092573031783,21.7,0.8,0,0.95,0.0
28.994313536071076,-0.052897512913,-1.1467641592,15.86455822,0.71719920635,-51.219924927,0.076376475394,-79.999992371,0.75295943022,0.054186027497,-0.95788884163,-0.098253704607,21.7,0.8,0,0.95,0.0
29.045447747508845,-0.056641284376,-1.1512761116,15.892538071,0.65727263689,-51.219924927,0.074966855347,-79.999992371,0.74052911997,0.05729259178,-1.0060079098,-0.1035508737,21.7,0.8,0,0.95,0.0
29.096585373775074,-0.059997241944,-1.0484637022,15.920517921,0.58169454336,-51.219924927,0.074821941555,-79.999992371,0.73996734619,0.060285735875,-1.0520322323,-0.10791934282,21.7,0.8,0,0.95,0.0
29.147719584639887,-0.062611959875,-0.92925077677,15.948497772,0.52994775772,-51.219924927,0.075574055314,-79.999992371,0.7475233078,0.062776729465,-1.091001749,-0.11058233678,21.7,0.8,0,0.95,0.0
29.19885721147907,-0.063946709037,-0.83171898127,15.976477623,0.37870842218,-51.219924927,0.075069963932,-79.999992371,0.74311852455,0.06420917064,-1.1106067896,-0.11231375486,21.7,0.8,0,0.95,0.0
29.249994837745298,-0.063753403723,-0.92974728346,16.004457474,0.3493822515,-51.219924927,0.07519197464,-79.999992371,0.74387055635,0.065667241812,-1.1316684484,-0.11388821155,21.7,0.8,0,0.95,0.0
29.30112904861011,-0.062351547182,-1.0307395458,16.032438278,0.24392752349,-51.219924927,0.078607156873,-79.999992371,0.77651494741,0.066315248609,-1.1384731531,-0.11466427892,21.7,0.8,0,0.95,0.0
29.352266674876336,-0.059520963579,-1.1743795872,16.060417175,0.20429326594,-51.219924927,0.077574700117,-79.999992371,0.76598840952,0.067037761211,-1.1473714113,-0.11471602321,21.7,0.8,0,0.95,0.0
29.403404301142558,-0.055195458233,-1.2100788355,16.08839798,-0.11704111099,-51.219924927,0.079348035157,-79.999992371,0.78396934271,0.067127749324,-1.1453919411,-0.1145477891,21.7,0.8,0,0.95,0.0
29.454538512580328,-0.049805417657,-1.1330307722,16.116376877,-0.081464193761,-51.219924927,0.081516206264,-79.999992371,0.80516910553,0.067610047758,-1.1496852636,-0.11474216729,21.7,0.8,0,0.95,0.0
29.50567613884656,-0.043951813132,-1.1132142544,16.144357681,-0.021297451109,-51.219924927,0.083974644542,-79.999992371,0.82856118679,0.067732319236,-1.1437654495,-0.11471794546,21.7,0.8,0,0.95,0.0
29.556810350284326,-0.037966609001,-1.0396015644,16.172336578,-0.0051092337817,-51.219924927,0.086292751133,-79.999992371,0.85080099106,0.068187959492,-1.1462578773,-0.11422358453,21.7,0.8,0,0.95,0.0
29.60794797655055,-0.031900025904,-1.0380527973,16.200315475,0.015920614824,-51.219924927,0.088080607355,-79.999992371,0.86622816324,0.068510480225,-1.1453466415,-0.11436360329,21.7,0.8,0,0.95,0.0
29.659085602816784,-0.02617845498,-1.1169322729,16.22829628,0.069823585451,-51.219924927,0.090281173587,-79.999992371,0.88703387976,0.068886972964,-1.1452128887,-0.11479790509,21.7,0.8,0,0.95,0.0
29.71021981425455,-0.021260734648,-1.1646817923,16.256275177,0.066230244935,-51.219924927,0.091750442982,-79.999992371,0.90045058727,0.069716632366,-1.1562898159,-0.11587482691,21.7,0.8,0,0.95,0.0
29.761357440520776,-0.018088631332,-1.2883677483,16.284255981,0.18361437321,-51.219924927,0.092758648098,-79.999992371,0.91060751677,0.070273451507,-1.1611051559,-0.11661818624,21.7,0.8,0,0.95,0.0
29.812495066787,-0.016841448843,-1.2516058683,16.312234879,0.2520326674,-51.219924927,0.094356298447,-79.999992371,0.92587584257,0.071137063205,-1.1721180677,-0.11762689054,21.7,0.8,0,0.95,0.0
29.86362927765181,-0.017048249021,-1.2374321222,16.340215683,0.37919396162,-51.219924927,0.097322762012,-79.999992371,0.95420736074,0.071222230792,-1.1765867472,-0.11839424074,21.7,0.8,0,0.95,0.0
29.914766903918043,-0.017937937751,-1.2114183903,16.36819458,0.41334813833,-51.219924927,0.096979573369,-79.999992371,0.95058083534,0.072469495237,-1.1945232153,-0.11946862936,21.7,0.8,0,0.95,0.0
29.965904530757225,-0.01953311637,-1.1996636391,16.396175385,0.5380911231,-51.219924927,0.097743399441,-79.999992371,0.95806711912,0.072577223182,-1.2018632889,-0.12101352215,21.7,0.8,0,0.95,0.0
30.017038741622034,-0.022426908836,-1.2474657297,16.424154282,0.70994949341,-51.219924927,0.09888766706,-79.999992371,0.96871167421,0.073622085154,-1.2227402925,-0.1233394146,21.7,0.8,0,0.95,0.0
30.068176367888267,-0.026652781293,-1.3392562866,16.452135086,0.74042570591,-51.219924927,0.097072400153,-79.999992371,0.95159476995,0.075004979968,-1.2447800636,-0.12544186413,21.7,0.8,0,0.95,0.0
30.119310579326037,-0.031550493091,-1.536434412,16.480113983,0.89314931631,-51.219924927,0.097329102457,-79.999992371,0.95339488983,0.076276324689,-1.2674816847,-0.12793108821,21.7,0.8,0,0.95,0.0
30.17044820559226,-0.036670628935,-1.5071851015,16.508094788,0.92088294029,-51.219924927,0.096623286605,-79.999992371,0.94681620598,0.07805288583,-1.299757719,-0.13124193251,21.7,0.8,0,0.95,0.0
30.221585831858484,-0.041513435543,-1.4111167192,16.536073685,0.94578289986,-51.219924927,0.093012988567,-79.999992371,0.91243338585,0.080858036876,-1.3346424103,-0.1355855912,21.7,0.8,0,0.95,0.0
30.272720043296253,-0.046007771045,-1.2924507856,16.564054489,1.0018446445,-51.219924927,0.09181958437,-79.999992371,0.9016405344,0.083140321076,-1.3692824841,-0.13923192024,21.7,0.8,0,0.95,0.0
30.323857669562482,-0.05011657998,-1.1676702499,16.592033386,0.97540044785,-51.219924927,0.087764702737,-79.999992371,0.86129897833,0.085694946349,-1.4077874422,-0.1420507282,21.7,0.8,0,0.95,0.0
30.374995295828707,-0.053438320756,-1.2390888929,16.620014191,1.00702703,-51.219924927,0.08753451705,-79.999992371,0.85865861177,0.084797531366,-1.4322971106,-0.14483872056,21.7,0.8,0,0.95,0.0
30.42612950669352,-0.055702708662,-1.2261508703,16.647993088,1.0515189171,-51.219924927,0.083124093711,-79.999992371,0.81601953506,0.065382659435,-1.4556697607,-0.1469194144,21.7,0.8,0,0.95,0.0
30.477267133532706,-0.056851889938,-1.3183606863,16.675973892,0.98940914869,-51.219924927,0.084163196385,-79.999992371,0.82611763477,0.04336713627,-1.4715681076,-0.14783962071,21.7,0.8,0,0.95,0.0
30.52840134439752,-0.056827586144,-1.3608986139,16.703952789,1.0864323378,-51.219924927,0.083540305495,-79.999992371,0.82042241096,0.027446946129,-1.4703469276,-0.14736783504,21.7,0.8,0,0.95,0.0
30.579538970663744,-0.055662300438,-1.2662684917,16.731933594,1.0200014114,-51.219924927,0.086158327758,-79.999992371,0.84570646286,0.022547213361,-1.4666008949,-0.14577455819,21.7,0.8,0,0.95,0.0
30.630676596929966,-0.053693652153,-1.2097570896,16.759912491,0.95900207758,-51.219924927,0.086516991258,-79.999992371,0.84896117449,0.036008022726,-1.4515374899,-0.14458616078,21.7,0.8,0,0.95,0.0
30.681810808367736,-0.050830036402,-1.1289211512,16.787893295,0.97871500254,-51.219924927,0.091156773269,-79.999992371,0.8939641118,0.065191686153,-1.4408361912,-0.14337831736,21.7,0.8,0,0.95,0.0
30.73294843463397,-0.047508880496,-1.088922143,16.815872192,0.95744806528,-51.219924927,0.092618472874,-79.999992371,0.90755444765,0.071566276252,-1.421428442,-0.1416234374,21.7,0.8,0,0.95,0.0
30.78408606090019,-0.044182024896,-1.2042381763,16.843852997,0.95085859299,-51.219924927,0.096687473357,-79.999992371,0.9456897378,0.069711178541,-1.4004182816,-0.13879872859,21.7,0.8,0,0.95,0.0
30.83522027233796,-0.040322288871,-1.2732002735,16.871831894,0.90663957596,-51.219924927,0.10007911921,-79.999992371,0.97665768862,0.07407207042,-1.3767101765,-0.13598594069,21.7,0.8,0,0.95,0.0
30.886357898604192,-0.036059428006,-1.2971481085,16.899812698,0.86948502064,-51.219924927,0.10267115384,-79.999992371,0.99996262789,0.075380817056,-1.3559556007,-0.13458809257,21.7,0.8,0,0.95,0.0
30.937492109469,-0.032407198101,-1.2862385511,16.927791595,0.762794137,-51.219924927,0.1042586565,-79.999992371,1.0150198936,0.074805766344,-1.3452678919,-0.13401387632,21.7,0.8,0,0.95,0.0
30.988629736308184,-0.029535274953,-1.2011342049,16.9557724,0.58031105995,-51.219924927,0.1083021611,-79.999992371,1.0539206266,0.074630185962,-1.3395717144,-0.1337646395,21.7,0.8,0,0.95,0.0
31.03976736257441,-0.027394019067,-1.1849236488,16.983751297,0.45429387689,-51.219924927,0.10905316472,-79.999992371,1.0607774258,0.074813887477,-1.3424021006,-0.13436517119,21.7,0.8,0,0.95,0.0
31.09090157343922,-0.026450995356,-1.1681665182,17.011732101,0.39297300577,-51.219924927,0.11172664165,-79.999992371,1.0856602192,0.074950553477,-1.3432129622,-0.13439981639,21.7,0.8,0,0.95,0.0
31.14203919970545,-0.026554133743,-1.1544600725,17.039710999,0.20447920263,-51.219924927,0.11076335609,-79.999992371,1.0758903027,0.075251534581,-1.3480154276,-0.13523700833,21.7,0.8,0,0.95,0.0
